Store,Date,Weekly_Sales,Month,Year
35,2010-11-12,870914.69,November,2010
35,2010-11-19,846850.35,November,2010
35,2010-11-26,1781866.98,November,2010
35,2010-12-03,982598.88,December,2010
35,2010-12-10,1108580.19,December,2010
35,2010-12-17,1314987.4,December,2010
35,2010-12-24,1779236.54,December,2010
35,2010-12-31,576332.05,December,2010
35,2011-01-07,649289.75,January,2011
35,2011-01-14,687670.78,January,2011
35,2011-01-21,659902.07,January,2011
35,2011-01-28,633289.78,January,2011
35,2011-02-04,747577.05,February,2011
35,2011-02-11,859258.17,February,2011
35,2011-02-18,865305.88,February,2011
35,2011-02-25,841129.26,February,2011
35,2011-03-04,850448.54,March,2011
35,2011-03-11,830601.39,March,2011
35,2011-03-18,800662.82,March,2011
35,2011-03-25,762184.1,March,2011
35,2011-04-01,762620.94,April,2011
35,2011-04-08,813352.41,April,2011
35,2011-04-15,795157.2,April,2011
35,2011-04-22,841778.34,April,2011
35,2011-04-29,811824.06,April,2011
35,2011-05-06,835181.18,May,2011
35,2011-05-13,826155.95,May,2011
35,2011-05-20,776838.56,May,2011
35,2011-05-27,850708.6,May,2011
35,2011-06-03,955466.84,June,2011
35,2011-06-10,855130.21,June,2011
35,2011-06-17,828594.86,June,2011
35,2011-06-24,849397.57,June,2011
35,2011-07-01,874453.88,July,2011
35,2011-07-08,827717.85,July,2011
35,2011-07-15,813845.5,July,2011
35,2011-07-22,820188.42,July,2011
35,2011-07-29,770820.27,July,2011
35,2011-08-05,826820.71,August,2011
35,2011-08-12,819911.89,August,2011
35,2011-08-19,820288.35,August,2011
35,2011-08-26,897037.25,August,2011
35,2011-09-02,813486.55,September,2011
35,2011-09-09,922440.64,September,2011
35,2011-09-16,738792.11,September,2011
35,2011-09-23,705802.45,September,2011
35,2011-09-30,749676.95,September,2011
35,2011-10-07,791637.53,October,2011
35,2011-10-14,772859.25,October,2011
35,2011-10-21,811328.4,October,2011
35,2011-10-28,808821.5,October,2011
35,2011-11-04,653468.75,November,2011
35,2011-11-11,880576.33,November,2011
35,2011-11-18,820964.1,November,2011
35,2011-11-25,1733822.4,November,2011
35,2011-12-02,903606.03,December,2011
35,2011-12-09,948964.99,December,2011
35,2011-12-16,1115255.65,December,2011
35,2011-12-23,1550214.02,December,2011
35,2011-12-30,904650.55,December,2011
35,2012-01-06,671708.09,January,2012
35,2012-01-13,625135.11,January,2012
35,2012-01-20,669850.04,January,2012
35,2012-01-27,588722.99,January,2012
35,2012-02-03,746901.03,February,2012
35,2012-02-10,849779.14,February,2012
35,2012-02-17,824568.39,February,2012
35,2012-02-24,805028.74,February,2012
35,2012-03-02,766571.1,March,2012
35,2012-03-09,796351.35,March,2012
35,2012-03-16,793045.82,March,2012
35,2012-03-23,760671.1,March,2012
35,2012-03-30,744525.69,March,2012
35,2012-04-06,860293.46,April,2012
35,2012-04-13,788633.42,April,2012
35,2012-04-20,794660.24,April,2012
35,2012-04-27,721212.45,April,2012
35,2012-05-04,772036.6,May,2012
35,2012-05-11,802383.63,May,2012
35,2012-05-18,819196.68,May,2012
35,2012-05-25,822167.17,May,2012
35,2012-06-01,932195.52,June,2012
35,2012-06-08,873415.01,June,2012
35,2012-06-15,848289.41,June,2012
35,2012-06-22,911696.0,June,2012
35,2012-06-29,892133.41,June,2012
35,2012-07-06,985479.64,July,2012
35,2012-07-13,825763.48,July,2012
35,2012-07-20,841224.74,July,2012
35,2012-07-27,808030.15,July,2012
35,2012-08-03,866216.36,August,2012
35,2012-08-10,888368.8,August,2012
35,2012-08-17,887979.47,August,2012
35,2012-08-24,895274.72,August,2012
35,2012-08-31,931278.97,August,2012
35,2012-09-07,984833.35,September,2012
35,2012-09-14,821568.64,September,2012
35,2012-09-21,772302.94,September,2012
35,2012-09-28,814099.86,September,2012
35,2012-10-05,866064.4,October,2012
35,2012-10-12,873643.14,October,2012
35,2012-10-19,829284.67,October,2012
35,2012-10-26,865137.6,October,2012
36,2010-02-05,467546.74,February,2010
36,2010-02-12,469563.7,February,2010
36,2010-02-19,470281.03,February,2010
36,2010-02-26,447519.44,February,2010
36,2010-03-05,480203.43,March,2010
36,2010-03-12,441434.2,March,2010
36,2010-03-19,428851.99,March,2010
36,2010-03-26,404438.51,March,2010
36,2010-04-02,435972.82,April,2010
36,2010-04-09,453016.91,April,2010
36,2010-04-16,483699.56,April,2010
36,2010-04-23,434116.8,April,2010
36,2010-04-30,457899.64,April,2010
36,2010-05-07,489372.02,May,2010
36,2010-05-14,476733.74,May,2010
36,2010-05-21,474917.98,May,2010
36,2010-05-28,447050.42,May,2010
36,2010-06-04,471088.88,June,2010
36,2010-06-11,467711.18,June,2010
36,2010-06-18,485694.72,June,2010
36,2010-06-25,434879.87,June,2010
36,2010-07-02,434252.15,July,2010
36,2010-07-09,471713.59,July,2010
36,2010-07-16,466962.04,July,2010
36,2010-07-23,452021.2,July,2010
36,2010-07-30,432451.91,July,2010
36,2010-08-06,467442.94,August,2010
36,2010-08-13,470436.8,August,2010
36,2010-08-20,437949.9,August,2010
36,2010-08-27,412050.73,August,2010
36,2010-09-03,431294.45,September,2010
36,2010-09-10,434471.38,September,2010
36,2010-09-17,454694.21,September,2010
36,2010-09-24,419348.59,September,2010
36,2010-10-01,422169.47,October,2010
36,2010-10-08,444351.61,October,2010
36,2010-10-15,453308.15,October,2010
36,2010-10-22,424956.3,October,2010
36,2010-10-29,392654.26,October,2010
36,2010-11-05,405860.37,November,2010
36,2010-11-12,425804.8,November,2010
36,2010-11-19,411615.71,November,2010
36,2010-11-26,408891.49,November,2010
36,2010-12-03,360266.09,December,2010
36,2010-12-10,404545.03,December,2010
36,2010-12-17,410214.7,December,2010
36,2010-12-24,422093.59,December,2010
36,2010-12-31,359310.65,December,2010
36,2011-01-07,384659.85,January,2011
36,2011-01-14,410497.73,January,2011
36,2011-01-21,399191.05,January,2011
36,2011-01-28,372174.12,January,2011
36,2011-02-04,417521.7,February,2011
36,2011-02-11,401501.2,February,2011
36,2011-02-18,427175.03,February,2011
36,2011-02-25,380279.44,February,2011
36,2011-03-04,402579.84,March,2011
36,2011-03-11,407506.78,March,2011
36,2011-03-18,431412.22,March,2011
36,2011-03-25,390732.02,March,2011
36,2011-04-01,385672.11,April,2011
36,2011-04-08,428727.61,April,2011
36,2011-04-15,414986.54,April,2011
36,2011-04-22,374574.72,April,2011
36,2011-04-29,340708.78,April,2011
36,2011-05-06,393401.4,May,2011
36,2011-05-13,395316.65,May,2011
36,2011-05-20,376183.44,May,2011
36,2011-05-27,348655.2,May,2011
36,2011-06-03,373703.95,June,2011
36,2011-06-10,374182.04,June,2011
36,2011-06-17,394645.25,June,2011
36,2011-06-24,360009.94,June,2011
36,2011-07-01,354270.77,July,2011
36,2011-07-08,377464.62,July,2011
36,2011-07-15,385631.48,July,2011
36,2011-07-22,361311.41,July,2011
36,2011-07-29,354361.08,July,2011
36,2011-08-05,381017.75,August,2011
36,2011-08-12,380188.69,August,2011
36,2011-08-19,373267.58,August,2011
36,2011-08-26,344964.2,August,2011
36,2011-09-02,350276.29,September,2011
36,2011-09-09,352960.64,September,2011
36,2011-09-16,343108.12,September,2011
36,2011-09-23,322405.13,September,2011
36,2011-09-30,314910.37,September,2011
36,2011-10-07,346137.87,October,2011
36,2011-10-14,342076.99,October,2011
36,2011-10-21,328633.34,October,2011
36,2011-10-28,306193.81,October,2011
36,2011-11-04,313387.11,November,2011
36,2011-11-11,328498.92,November,2011
36,2011-11-18,332901.94,November,2011
36,2011-11-25,332811.55,November,2011
36,2011-12-02,293350.51,December,2011
36,2011-12-09,312298.37,December,2011
36,2011-12-16,341503.92,December,2011
36,2011-12-23,325262.46,December,2011
36,2011-12-30,287425.22,December,2011
36,2012-01-06,329467.82,January,2012
36,2012-01-13,325976.34,January,2012
36,2012-01-20,330927.21,January,2012
36,2012-01-27,301444.94,January,2012
36,2012-02-03,310982.87,February,2012
36,2012-02-10,335741.9,February,2012
36,2012-02-17,326316.73,February,2012
36,2012-02-24,313270.45,February,2012
36,2012-03-02,315396.72,March,2012
36,2012-03-09,318674.93,March,2012
36,2012-03-16,335345.82,March,2012
36,2012-03-23,317872.51,March,2012
36,2012-03-30,304144.9,March,2012
36,2012-04-06,331026.11,April,2012
36,2012-04-13,339407.94,April,2012
36,2012-04-20,323915.32,April,2012
36,2012-04-27,308389.82,April,2012
36,2012-05-04,312467.52,May,2012
36,2012-05-11,330518.34,May,2012
36,2012-05-18,324801.13,May,2012
36,2012-05-25,306098.17,May,2012
36,2012-06-01,306005.53,June,2012
36,2012-06-08,338273.38,June,2012
36,2012-06-15,333146.88,June,2012
36,2012-06-22,306411.01,June,2012
36,2012-06-29,291530.43,June,2012
36,2012-07-06,306578.89,July,2012
36,2012-07-13,298337.41,July,2012
36,2012-07-20,303289.55,July,2012
36,2012-07-27,279643.43,July,2012
36,2012-08-03,304989.97,August,2012
36,2012-08-10,298947.51,August,2012
36,2012-08-17,314607.22,August,2012
36,2012-08-24,282545.55,August,2012
36,2012-08-31,282647.48,August,2012
36,2012-09-07,293728.57,September,2012
36,2012-09-14,301893.63,September,2012
36,2012-09-21,293804.45,September,2012
36,2012-09-28,270677.98,September,2012
36,2012-10-05,277137.86,October,2012
36,2012-10-12,300236.85,October,2012
36,2012-10-19,287360.05,October,2012
36,2012-10-26,272489.41,October,2012
37,2010-02-05,536006.73,February,2010
37,2010-02-12,529852.7,February,2010
37,2010-02-19,510382.5,February,2010
37,2010-02-26,513615.82,February,2010
37,2010-03-05,519255.68,March,2010
37,2010-03-12,513015.35,March,2010
37,2010-03-19,460020.74,March,2010
37,2010-03-26,515777.97,March,2010
37,2010-04-02,540189.7,April,2010
37,2010-04-09,513327.55,April,2010
37,2010-04-16,524544.83,April,2010
37,2010-04-23,527019.78,April,2010
37,2010-04-30,517850.83,April,2010
37,2010-05-07,543234.77,May,2010
37,2010-05-14,505196.08,May,2010
37,2010-05-21,510494.7,May,2010
37,2010-05-28,532241.22,May,2010
37,2010-06-04,479195.02,June,2010
37,2010-06-11,481915.11,June,2010
37,2010-06-18,505761.62,June,2010
37,2010-06-25,485419.39,June,2010
37,2010-07-02,498292.53,July,2010
37,2010-07-09,502456.04,July,2010
37,2010-07-16,485150.01,July,2010
37,2010-07-23,491998.12,July,2010
37,2010-07-30,487912.95,July,2010
37,2010-08-06,508576.62,August,2010
37,2010-08-13,491815.83,August,2010
37,2010-08-20,486930.72,August,2010
37,2010-08-27,512157.25,August,2010
37,2010-09-03,510427.53,September,2010
37,2010-09-10,510296.07,September,2010
37,2010-09-17,501251.4,September,2010
37,2010-09-24,494265.48,September,2010
37,2010-10-01,529877.93,October,2010
37,2010-10-08,524483.65,October,2010
37,2010-10-15,498925.86,October,2010
37,2010-10-22,510425.4,October,2010
37,2010-10-29,514485.9,October,2010
37,2010-11-05,539683.42,November,2010
37,2010-11-12,517546.69,November,2010
37,2010-11-19,518124.16,November,2010
37,2010-11-26,518220.72,November,2010
37,2010-12-03,508213.14,December,2010
37,2010-12-10,511207.52,December,2010
37,2010-12-17,534285.21,December,2010
37,2010-12-24,576809.92,December,2010
37,2010-12-31,460331.7,December,2010
37,2011-01-07,542464.02,January,2011
37,2011-01-14,525616.9,January,2011
37,2011-01-21,526486.82,January,2011
37,2011-01-28,513672.36,January,2011
37,2011-02-04,583835.18,February,2011
37,2011-02-11,522514.32,February,2011
37,2011-02-18,536840.69,February,2011
37,2011-02-25,514758.19,February,2011
37,2011-03-04,527572.25,March,2011
37,2011-03-11,505610.4,March,2011
37,2011-03-18,478503.06,March,2011
37,2011-03-25,522105.93,March,2011
37,2011-04-01,534578.78,April,2011
37,2011-04-08,543703.16,April,2011
37,2011-04-15,543775.87,April,2011
37,2011-04-22,526434.37,April,2011
37,2011-04-29,502918.18,April,2011
37,2011-05-06,547513.3,May,2011
37,2011-05-13,511871.63,May,2011
37,2011-05-20,533564.42,May,2011
37,2011-05-27,507086.75,May,2011
37,2011-06-03,500381.23,June,2011
37,2011-06-10,509647.25,June,2011
37,2011-06-17,525132.36,June,2011
37,2011-06-24,509276.22,June,2011
37,2011-07-01,517021.3,July,2011
37,2011-07-08,489059.93,July,2011
37,2011-07-15,498749.62,July,2011
37,2011-07-22,505543.53,July,2011
37,2011-07-29,504974.95,July,2011
37,2011-08-05,510787.46,August,2011
37,2011-08-12,502504.39,August,2011
37,2011-08-19,506897.98,August,2011
37,2011-08-26,527947.21,August,2011
37,2011-09-02,530367.83,September,2011
37,2011-09-09,506273.74,September,2011
37,2011-09-16,513341.94,September,2011
37,2011-09-23,516556.94,September,2011
37,2011-09-30,516402.1,September,2011
37,2011-10-07,522816.85,October,2011
37,2011-10-14,513636.01,October,2011
37,2011-10-21,522784.33,October,2011
37,2011-10-28,517355.44,October,2011
37,2011-11-04,555925.6,November,2011
37,2011-11-11,501268.78,November,2011
37,2011-11-18,527495.09,November,2011
37,2011-11-25,522554.04,November,2011
37,2011-12-02,527117.81,December,2011
37,2011-12-09,537224.52,December,2011
37,2011-12-16,533905.67,December,2011
37,2011-12-23,605791.46,December,2011
37,2011-12-30,451327.61,December,2011
37,2012-01-06,558343.57,January,2012
37,2012-01-13,546221.4,January,2012
37,2012-01-20,543894.07,January,2012
37,2012-01-27,514116.58,January,2012
37,2012-02-03,555424.24,February,2012
37,2012-02-10,527041.46,February,2012
37,2012-02-17,541071.29,February,2012
37,2012-02-24,518696.89,February,2012
37,2012-03-02,525559.17,March,2012
37,2012-03-09,535937.25,March,2012
37,2012-03-16,484588.34,March,2012
37,2012-03-23,520887.23,March,2012
37,2012-03-30,533734.94,March,2012
37,2012-04-06,564848.78,April,2012
37,2012-04-13,506973.17,April,2012
37,2012-04-20,523483.19,April,2012
37,2012-04-27,528807.45,April,2012
37,2012-05-04,535311.64,May,2012
37,2012-05-11,527983.04,May,2012
37,2012-05-18,534847.96,May,2012
37,2012-05-25,540625.79,May,2012
37,2012-06-01,531811.85,June,2012
37,2012-06-08,528940.78,June,2012
37,2012-06-15,508573.16,June,2012
37,2012-06-22,484032.75,June,2012
37,2012-06-29,508309.81,June,2012
37,2012-07-06,519498.32,July,2012
37,2012-07-13,506005.47,July,2012
37,2012-07-20,503744.56,July,2012
37,2012-07-27,514489.17,July,2012
37,2012-08-03,521959.28,August,2012
37,2012-08-10,500964.59,August,2012
37,2012-08-17,509633.71,August,2012
37,2012-08-24,522665.04,August,2012
37,2012-08-31,538344.1,August,2012
37,2012-09-07,526838.14,September,2012
37,2012-09-14,514651.74,September,2012
37,2012-09-21,521320.98,September,2012
37,2012-09-28,527953.14,September,2012
37,2012-10-05,546122.37,October,2012
37,2012-10-12,521810.75,October,2012
37,2012-10-19,551969.1,October,2012
37,2012-10-26,534738.43,October,2012
38,2010-02-05,358496.14,February,2010
38,2010-02-12,342214.9,February,2010
38,2010-02-19,327237.92,February,2010
38,2010-02-26,334222.73,February,2010
38,2010-03-05,372239.89,March,2010
38,2010-03-12,342023.92,March,2010
38,2010-03-19,333025.47,March,2010
38,2010-03-26,335858.11,March,2010
38,2010-04-02,368929.55,April,2010
38,2010-04-09,341630.46,April,2010
38,2010-04-16,337723.49,April,2010
38,2010-04-23,335121.82,April,2010
38,2010-04-30,337979.65,April,2010
38,2010-05-07,383657.44,May,2010
38,2010-05-14,346174.3,May,2010
38,2010-05-21,340497.08,May,2010
38,2010-05-28,326469.43,May,2010
38,2010-06-04,376184.88,June,2010
38,2010-06-11,354828.65,June,2010
38,2010-06-18,335691.85,June,2010
38,2010-06-25,322046.76,June,2010
38,2010-07-02,361181.48,July,2010
38,2010-07-09,343850.34,July,2010
38,2010-07-16,338277.71,July,2010
38,2010-07-23,328336.85,July,2010
38,2010-07-30,336378.38,July,2010
38,2010-08-06,378574.44,August,2010
38,2010-08-13,341400.72,August,2010
38,2010-08-20,329139.73,August,2010
38,2010-08-27,322868.56,August,2010
38,2010-09-03,377096.55,September,2010
38,2010-09-10,336227.69,September,2010
38,2010-09-17,336253.19,September,2010
38,2010-09-24,330604.9,September,2010
38,2010-10-01,360256.58,October,2010
38,2010-10-08,351271.36,October,2010
38,2010-10-15,337743.26,October,2010
38,2010-10-22,339042.18,October,2010
38,2010-10-29,341219.63,October,2010
38,2010-11-05,380870.09,November,2010
38,2010-11-12,340147.2,November,2010
38,2010-11-19,348593.99,November,2010
38,2010-11-26,360857.98,November,2010
38,2010-12-03,351925.36,December,2010
38,2010-12-10,355965.23,December,2010
38,2010-12-17,334441.15,December,2010
38,2010-12-24,369106.72,December,2010
38,2010-12-31,303908.81,December,2010
38,2011-01-07,386344.54,January,2011
38,2011-01-14,356138.79,January,2011
38,2011-01-21,341098.08,January,2011
38,2011-01-28,357557.16,January,2011
38,2011-02-04,402341.76,February,2011
38,2011-02-11,377672.46,February,2011
38,2011-02-18,364606.7,February,2011
38,2011-02-25,354232.34,February,2011
38,2011-03-04,405429.43,March,2011
38,2011-03-11,357897.18,March,2011
38,2011-03-18,349459.95,March,2011
38,2011-03-25,351541.62,March,2011
38,2011-04-01,382098.13,April,2011
38,2011-04-08,392152.3,April,2011
38,2011-04-15,362758.94,April,2011
38,2011-04-22,362952.34,April,2011
38,2011-04-29,344225.99,April,2011
38,2011-05-06,422186.65,May,2011
38,2011-05-13,366977.79,May,2011
38,2011-05-20,365730.76,May,2011
38,2011-05-27,356886.1,May,2011
38,2011-06-03,396826.06,June,2011
38,2011-06-10,381763.02,June,2011
38,2011-06-17,356797.0,June,2011
38,2011-06-24,354078.95,June,2011
38,2011-07-01,387334.04,July,2011
38,2011-07-08,399699.17,July,2011
38,2011-07-15,367181.71,July,2011
38,2011-07-22,365562.67,July,2011
38,2011-07-29,355131.33,July,2011
38,2011-08-05,437631.44,August,2011
38,2011-08-12,387844.05,August,2011
38,2011-08-19,362224.7,August,2011
38,2011-08-26,365672.55,August,2011
38,2011-09-02,416953.51,September,2011
38,2011-09-09,397771.68,September,2011
38,2011-09-16,408188.88,September,2011
38,2011-09-23,394665.28,September,2011
38,2011-09-30,366819.84,September,2011
38,2011-10-07,449516.29,October,2011
38,2011-10-14,400430.78,October,2011
38,2011-10-21,402709.17,October,2011
38,2011-10-28,378539.17,October,2011
38,2011-11-04,436970.1,November,2011
38,2011-11-11,411116.95,November,2011
38,2011-11-18,392003.13,November,2011
38,2011-11-25,393715.71,November,2011
38,2011-12-02,411252.02,December,2011
38,2011-12-09,435401.64,December,2011
38,2011-12-16,404283.84,December,2011
38,2011-12-23,419717.41,December,2011
38,2011-12-30,342667.35,December,2011
38,2012-01-06,478483.2,January,2012
38,2012-01-13,423260.82,January,2012
38,2012-01-20,405215.91,January,2012
38,2012-01-27,412882.31,January,2012
38,2012-02-03,457711.68,February,2012
38,2012-02-10,469787.38,February,2012
38,2012-02-17,415513.97,February,2012
38,2012-02-24,409411.61,February,2012
38,2012-03-02,471115.38,March,2012
38,2012-03-09,452792.53,March,2012
38,2012-03-16,428465.11,March,2012
38,2012-03-23,412456.48,March,2012
38,2012-03-30,408679.36,March,2012
38,2012-04-06,499267.66,April,2012
38,2012-04-13,435790.74,April,2012
38,2012-04-20,401615.8,April,2012
38,2012-04-27,419964.77,April,2012
38,2012-05-04,491755.69,May,2012
38,2012-05-11,429914.6,May,2012
38,2012-05-18,412314.71,May,2012
38,2012-05-25,422810.12,May,2012
38,2012-06-01,435579.7,June,2012
38,2012-06-08,448110.25,June,2012
38,2012-06-15,430222.07,June,2012
38,2012-06-22,405938.35,June,2012
38,2012-06-29,404634.36,June,2012
38,2012-07-06,471086.22,July,2012
38,2012-07-13,416036.75,July,2012
38,2012-07-20,441683.74,July,2012
38,2012-07-27,407186.47,July,2012
38,2012-08-03,469311.17,August,2012
38,2012-08-10,436690.13,August,2012
38,2012-08-17,411866.46,August,2012
38,2012-08-24,397428.22,August,2012
38,2012-08-31,424904.95,August,2012
38,2012-09-07,490274.82,September,2012
38,2012-09-14,430944.39,September,2012
38,2012-09-21,409600.98,September,2012
38,2012-09-28,398468.08,September,2012
38,2012-10-05,458479.01,October,2012
38,2012-10-12,437320.66,October,2012
38,2012-10-19,428806.46,October,2012
38,2012-10-26,417290.38,October,2012
39,2010-02-05,1230596.8,February,2010
39,2010-02-12,1266229.07,February,2010
39,2010-02-19,1230591.97,February,2010
39,2010-02-26,1168582.02,February,2010
39,2010-03-05,1266254.21,March,2010
39,2010-03-12,1244391.83,March,2010
39,2010-03-19,1301590.13,March,2010
39,2010-03-26,1235094.66,March,2010
39,2010-04-02,1463942.62,April,2010
39,2010-04-09,1327035.27,April,2010
39,2010-04-16,1242874.98,April,2010
39,2010-04-23,1280231.85,April,2010
39,2010-04-30,1263836.59,April,2010
39,2010-05-07,1355704.21,May,2010
39,2010-05-14,1226997.7,May,2010
39,2010-05-21,1350673.98,May,2010
39,2010-05-28,1365541.59,May,2010
39,2010-06-04,1512207.95,June,2010
39,2010-06-11,1371405.33,June,2010
39,2010-06-18,1368312.45,June,2010
39,2010-06-25,1280414.8,June,2010
39,2010-07-02,1352547.7,July,2010
39,2010-07-09,1330473.47,July,2010
39,2010-07-16,1339811.68,July,2010
39,2010-07-23,1314651.83,July,2010
39,2010-07-30,1308222.24,July,2010
39,2010-08-06,1409989.67,August,2010
39,2010-08-13,1371465.66,August,2010
39,2010-08-20,1471816.52,August,2010
39,2010-08-27,1417515.93,August,2010
39,2010-09-03,1345167.61,September,2010
39,2010-09-10,1279666.47,September,2010
39,2010-09-17,1252915.43,September,2010
39,2010-09-24,1199449.54,September,2010
39,2010-10-01,1219583.91,October,2010
39,2010-10-08,1286598.59,October,2010
39,2010-10-15,1238742.0,October,2010
39,2010-10-22,1261109.01,October,2010
39,2010-10-29,1294769.08,October,2010
39,2010-11-05,1293707.19,November,2010
39,2010-11-12,1291398.71,November,2010
39,2010-11-19,1370659.54,November,2010
39,2010-11-26,2149355.2,November,2010
39,2010-12-03,1431910.98,December,2010
39,2010-12-10,1630564.48,December,2010
39,2010-12-17,1842172.46,December,2010
39,2010-12-24,2495489.25,December,2010
39,2010-12-31,1230012.16,December,2010
39,2011-01-07,1224475.12,January,2011
39,2011-01-14,1193199.39,January,2011
39,2011-01-21,1243370.74,January,2011
39,2011-01-28,1158698.44,January,2011
39,2011-02-04,1343773.94,February,2011
39,2011-02-11,1227893.89,February,2011
39,2011-02-18,1335233.74,February,2011
39,2011-02-25,1240921.19,February,2011
39,2011-03-04,1316385.43,March,2011
39,2011-03-11,1283716.81,March,2011
39,2011-03-18,1348410.05,March,2011
39,2011-03-25,1284334.79,March,2011
39,2011-04-01,1316849.36,April,2011
39,2011-04-08,1350646.16,April,2011
39,2011-04-15,1348031.55,April,2011
39,2011-04-22,1563140.85,April,2011
39,2011-04-29,1379651.87,April,2011
39,2011-05-06,1370920.87,May,2011
39,2011-05-13,1325022.77,May,2011
39,2011-05-20,1373907.21,May,2011
39,2011-05-27,1406124.14,May,2011
39,2011-06-03,1541745.59,June,2011
39,2011-06-10,1442092.08,June,2011
39,2011-06-17,1451392.67,June,2011
39,2011-06-24,1363167.95,June,2011
39,2011-07-01,1429829.36,July,2011
39,2011-07-08,1414564.53,July,2011
39,2011-07-15,1380257.12,July,2011
39,2011-07-22,1416005.59,July,2011
39,2011-07-29,1426418.53,July,2011
39,2011-08-05,1518790.89,August,2011
39,2011-08-12,1514055.97,August,2011
39,2011-08-19,1629066.9,August,2011
39,2011-08-26,1573898.63,August,2011
39,2011-09-02,1465089.85,September,2011
39,2011-09-09,1429345.86,September,2011
39,2011-09-16,1372500.63,September,2011
39,2011-09-23,1338657.95,September,2011
39,2011-09-30,1311775.83,September,2011
39,2011-10-07,1443884.39,October,2011
39,2011-10-14,1384721.84,October,2011
39,2011-10-21,1465283.29,October,2011
39,2011-10-28,1472663.1,October,2011
39,2011-11-04,1553629.59,November,2011
39,2011-11-11,1456957.38,November,2011
39,2011-11-18,1510397.27,November,2011
39,2011-11-25,2338832.4,November,2011
39,2011-12-02,1632894.58,December,2011
39,2011-12-09,1781528.77,December,2011
39,2011-12-16,1991824.05,December,2011
39,2011-12-23,2554482.84,December,2011
39,2011-12-30,1537139.56,December,2011
39,2012-01-06,1478537.93,January,2012
39,2012-01-13,1369125.37,January,2012
39,2012-01-20,1394841.03,January,2012
39,2012-01-27,1320301.61,January,2012
39,2012-02-03,1396150.15,February,2012
39,2012-02-10,1442988.44,February,2012
39,2012-02-17,1511041.69,February,2012
39,2012-02-24,1412065.04,February,2012
39,2012-03-02,1453047.02,March,2012
39,2012-03-09,1470764.35,March,2012
39,2012-03-16,1522421.07,March,2012
39,2012-03-23,1469593.37,March,2012
39,2012-03-30,1499727.02,March,2012
39,2012-04-06,1764847.94,April,2012
39,2012-04-13,1580732.73,April,2012
39,2012-04-20,1433391.04,April,2012
39,2012-04-27,1456997.2,April,2012
39,2012-05-04,1512227.34,May,2012
39,2012-05-11,1470792.41,May,2012
39,2012-05-18,1522978.54,May,2012
39,2012-05-25,1596036.66,May,2012
39,2012-06-01,1640476.77,June,2012
39,2012-06-08,1623442.24,June,2012
39,2012-06-15,1587499.82,June,2012
39,2012-06-22,1532316.79,June,2012
39,2012-06-29,1492388.98,June,2012
39,2012-07-06,1659221.99,July,2012
39,2012-07-13,1471261.76,July,2012
39,2012-07-20,1582168.27,July,2012
39,2012-07-27,1487797.54,July,2012
39,2012-08-03,1608277.74,August,2012
39,2012-08-10,1641867.92,August,2012
39,2012-08-17,1720221.91,August,2012
39,2012-08-24,1724669.75,August,2012
39,2012-08-31,1710923.94,August,2012
39,2012-09-07,1609811.75,September,2012
39,2012-09-14,1447614.08,September,2012
39,2012-09-21,1555672.51,September,2012
39,2012-09-28,1495607.07,September,2012
39,2012-10-05,1574408.67,October,2012
39,2012-10-12,1494417.07,October,2012
39,2012-10-19,1577486.33,October,2012
39,2012-10-26,1569502.0,October,2012
40,2010-02-05,1001943.8,February,2010
40,2010-02-12,955338.29,February,2010
40,2010-02-19,916289.2,February,2010
40,2010-02-26,863917.41,February,2010
40,2010-03-05,990152.28,March,2010
40,2010-03-12,899352.4,March,2010
40,2010-03-19,894865.3,March,2010
40,2010-03-26,873354.58,March,2010
40,2010-04-02,1041202.13,April,2010
40,2010-04-09,919839.19,April,2010
40,2010-04-16,882636.96,April,2010
40,2010-04-23,844958.49,April,2010
40,2010-04-30,816838.31,April,2010
40,2010-05-07,1009797.06,May,2010
40,2010-05-14,907262.47,May,2010
40,2010-05-21,885613.91,May,2010
40,2010-05-28,1008483.07,May,2010
40,2010-06-04,1052429.03,June,2010
40,2010-06-11,1007574.67,June,2010
40,2010-06-18,973105.3,June,2010
40,2010-06-25,940405.03,June,2010
40,2010-07-02,1087578.78,July,2010
40,2010-07-09,1058250.91,July,2010
40,2010-07-16,959229.09,July,2010
40,2010-07-23,922341.82,July,2010
40,2010-07-30,953393.02,July,2010
40,2010-08-06,1057295.87,August,2010
40,2010-08-13,924011.76,August,2010
40,2010-08-20,932397.0,August,2010
40,2010-08-27,922328.02,August,2010
40,2010-09-03,976453.34,September,2010
40,2010-09-10,967310.82,September,2010
40,2010-09-17,855046.95,September,2010
40,2010-09-24,844373.31,September,2010
40,2010-10-01,891152.33,October,2010
40,2010-10-08,972405.38,October,2010
40,2010-10-15,917883.17,October,2010
40,2010-10-22,882180.91,October,2010
40,2010-10-29,875038.84,October,2010
40,2010-11-05,968270.66,November,2010
40,2010-11-12,935481.32,November,2010
40,2010-11-19,852452.93,November,2010
40,2010-11-26,1166142.85,November,2010
40,2010-12-03,1000582.06,December,2010
40,2010-12-10,1111215.72,December,2010
40,2010-12-17,1179036.3,December,2010
40,2010-12-24,1648829.18,December,2010
40,2010-12-31,811318.3,December,2010
40,2011-01-07,894280.19,January,2011
40,2011-01-14,771315.62,January,2011
40,2011-01-21,764014.75,January,2011
40,2011-01-28,775910.43,January,2011
